Dire Corpse Pandemonium,1
Clever Hateful Burn,1
Zealous Sorrow Fury,1
Earth Priest Oni of the Haven,1
Death Rogue Dwarf of the Bright Mountains,1
Dire Chimeric Assault,1
Snow Undead Giant of the Mountains,1
Death Warrior Giant of the Black Stone,1
Ardent Forged Invisibility,1
Clever Sorrow Gravitation,1
Dark Thief Oni of the Eternal Land,1
Zealous Lunar Ice,1
Zealous Forged Gravitation,1
Dark Warrior Giant of the Black Stone,1
Frozen Queen Oni of the Eastern Skies,1
Ardent Oblivion Potion,1
Frozen King Oni of the Border,1
Frozen Assassin Elf of the Eastern Skies,1
Death King Oni of the Frozen Castle,1
Mighty Grim Sorrow,1
Mighty Cataclysmic Frenzy,1
Dark Knight Oni of the Magical Forest,1
Dark Merchant Dwarf of the Frozen Castle,1
Light Monk Ogre of the Swamp,1
Zealous Sorrow Stun,1
Dark Assassin Dwarf of the Magical Forest,1
Irate Apocalypse Pandemonium,1
Frozen Queen Ogre of the Magical Forest,1
Earth Warrior Oni of the Border,1
Mighty Cataclysmic Gale,1
Instant Life Burst,1
Instant Victory Assault,1
Zealous Cataclysmic Burst,1
Potent Nimble Rage,1
Urgent Lunar Torment,1
Instant Corpse Freeze,1
Irate Corpse Fireball,1
Urgent Grim Sorrow,1
Irate Corpse Lightning,1
Potent Solar Heal,1
Light Fighter Dwarf of the Frozen Castle,1
Dire Oblivion Fireball,1
Ardent Apocalypse Sorrow,1
Clever Chimeric Fireball,1
Potent Sorrow Gravitation,1
Snow Thief Oni of the Haven,1
Light Assassin Ogre of the Polar Woods,1
Snow Priest Ogre of the Swamp,1
Earth King Ogre of the Mountains,1
Frozen Thief Elf of the Golden Palace,1
Ardent Dark Assault,1
Clever Frigid Hypnosis,1
Potent Gloom Gravitation,1
Frozen King Elf of the Arctic Blizzards,1
Dire Oblivion Tempest,1
Mighty Apocalypse Reanimate,1
Instant Apocalypse Invisibility,1
Snow Priest Dwarf of the Plains,1
Irate Hateful Infuriate,1
Earth King Giant of the Magical Forest,1
Death Knight Oni of the Polar Woods,1
Ardent Solar Freeze,1
Mighty Hateful Burn,1
Aura Lord Elf of the Golden Palace,1
Instant Lunar Ice,1
Mighty Miracle Frost,1
Mighty Forged Hypnosis,1
Dark Monk Elf of the Bright Mountains,1
Zealous Hateful Rage,1
Instant Nimble Stun,1
Ardent Frigid Freeze,1
Empyrean Life Burn,1
Light Assassin Ogre of the West,1
Dire Shimmering Invisibility,1
Aura Knight Elf of the Golden Palace,1
Light Knight Ogre of the Polar Woods,1
Snow King Dwarf of the Golden Palace,1
Urgent Sorrow Torment,1
Urgent Gloom Stun,1
Dire Apocalypse Hypnosis,1
Empyrean Oblivion Fire,1
Ardent Miracle Reanimate,1
Ardent Shimmering Revive,1
Instant Victory Fire,1
Ardent Chimeric Pandemonium,1
Death Warrior Giant of the Bright Mountains,1
Urgent Nature Burst,1
Urgent Necro Fireball,1
Zealous Frigid Vortex,1
Snow Merchant Ogre of the Swamp,1
Death Assassin Giant of the Low Hills,1
Potent Apocalypse Gale,1
Potent Gloom Pandemonium,1
Earth Knight Ogre of the Frozen Castle,1
Empyrean Gloom Heal,1
Ardent Grim Freeze,1
Potent Sorrow Invisibility,1
Ardent Nature Infuriate,1
Irate Corpse Frenzy,1
Earth Undead Oni of the Frozen Castle,1
Instant Apocalypse Heal,1
Zealous Chimeric Pendant,1
Death Assassin Ogre of the Low Hills,1
Dark Assassin Ogre of the Plains,1
Dire Apocalypse Belt,1
Potent Miracle Reanimate,1
Instant Grim Vortex,1
Death Warrior Elf of the Low Hills,1
Dark Monk Elf of the Magical Forest,1
Mighty Chimeric Torment,1
Irate Chimeric Fire,1
Urgent Life Maelstrom,1
Death Assassin Ogre of the Eastern Skies,1
Light Warrior Dwarf of the Arctic Blizzards,1
Dark Queen Ogre of the Mountains,1
Frozen Thief Dwarf of the Magical Forest,1
Urgent Nature Hypnosis,1
Frozen Queen Elf of the West,1
Empyrean Shimmering Sorrow,1
Frozen Monk Elf of the Low Hills,1
Zealous Life Reanimate,1
Irate Nimble Vortex,1
Empyrean Chimeric Hypnosis,1
Zealous Hateful Lightning,1
Urgent Nimble Sorrow,1
Empyrean Dark Ice,1
Potent Nimble Frost,1
Mighty Forged Revive,1
Mighty Apocalypse Burn,1
Death Knight Elf of the Low Hills,1
Dark Undead Elf of the Arctic Blizzards,1
Death Assassin Giant of the Eastern Skies,1
Mighty Chimeric Burst,1
Dark Monk Ogre of the Arctic Blizzards,1
Instant Chimeric Revive,1
Aura Undead Dwarf of the West,1
Earth Undead Dwarf of the Polar Woods,1
Zealous Cataclysmic Burn,1
Dark Thief Ogre of the Eastern Skies,1
Irate Forged Ice,1
Earth Lord Dwarf of the Eastern Skies,1
Aura Lord Oni of the Plains,1
Empyrean Corpse Reanimate,1
Snow Warrior Oni of the Polar Woods,1
Earth Thief Ogre of the Bright Mountains,1
Dark Thief Oni of the West,1
Instant Necro Burn,1
Light Fighter Elf of the Golden Palace,1
Earth Lord Dwarf of the Haven,1
Urgent Victory Invisibility,1
Dark Queen Dwarf of the Swamp,1
Clever Apocalypse Cloak,1
Frozen Undead Elf of the Black Stone,1
Clever Lunar Ring,1
Earth Lord Oni of the West,1
Clever Life Gale,1
Aura King Elf of the Low Hills,1
Snow King Dwarf of the Eastern Skies,1
Ardent Miracle Burn,1
Aura Merchant Elf of the Eastern Skies,1
Potent Gloom Fireball,1
Ardent Victory Pandemonium,1
Mighty Gloom Frost,1
Instant Grim Invisibility,1
Clever Oblivion Frenzy,1
Mighty Grim Lightning,1
Empyrean Cataclysmic Torment,1
Potent Apocalypse Heal,1
Snow Knight Giant of the Polar Woods,1
Ardent Lunar Infuriate,1
Frozen Lord Ogre of the Swamp,1
Urgent Gloom Burn,1
Instant Solar Reanimate,1
Aura Thief Elf of the Golden Palace,1
Empyrean Miracle Pandemonium,1
Urgent Life Freeze,1
Zealous Miracle Sorrow,1
Empyrean Cataclysmic Revive,1
Snow Priest Oni of the Mountains,1
Irate Cataclysmic Tempest,1
Frozen Monk Giant of the Haven,1
Death Knight Giant of the Eastern Skies,1
Instant Oblivion Reanimate,1
Ardent Lunar Pandemonium,1
Potent Apocalypse Freeze,1
Frozen Lord Dwarf of the Frozen Castle,1
Earth Undead Ogre of the Frozen Castle,1
Instant Nature Hypnosis,1
Empyrean Nimble Fury,1
Aura Assassin Giant of the Plains,1
Potent Cataclysmic Lightning,1
Light Merchant Elf of the Golden Palace,1
Death Knight Oni of the Eternal Land,1
Dark King Ogre of the Border,1
Snow Monk Ogre of the Polar Woods,1
Death Thief Ogre of the Low Hills,1
Dire Necro Rage,1
Dark Thief Dwarf of the Frozen Castle,1
Light Merchant Oni of the Black Stone,1
Earth Queen Oni of the Border,1
Irate Dark Pendant,1
Frozen Warrior Dwarf of the Bright Mountains,1
Urgent Nature Sigil,1
Clever Apocalypse Gale,1
Frozen Monk Elf of the Arctic Blizzards,1
Instant Life Assault,1
Empyrean Forged Invisibility,1
Ardent Dark Torment,1
Earth Fighter Giant of the Plains,1
Frozen Lord Giant of the Golden Palace,1
Urgent Solar Hypnosis,1
Dark Undead Ogre of the Magical Forest,1
Clever Miracle Cloak,1
Dark Priest Ogre of the Magical Forest,1
Dire Gloom Gale,1
Potent Hateful Freeze,1
Snow Lord Elf of the Swamp,1
Zealous Gloom Burn,1
Dire Sorrow Lightning,1
Empyrean Necro Stricken,1
Instant Nimble Stricken,1
Light Assassin Elf of the Eastern Skies,1
Ardent Solar Stun,1
Frozen Fighter Elf of the Eastern Skies,1
Death Fighter Dwarf of the Bright Mountains,1
Dark Rogue Elf of the Arctic Blizzards,1
Potent Grim Assault,1
Frozen Warrior Oni of the Eternal Land,1
Dark Priest Dwarf of the Eternal Land,1
Zealous Forged Revive,1
Earth Undead Giant of the Eternal Land,1
Ardent Apocalypse Stricken,1
Zealous Grim Fury,1
Potent Hateful Tempest,1
Irate Miracle Burn,1
Clever Miracle Torment,1
Instant Sorrow Maelstrom,1
Clever Frigid Invisibility,1
Clever Chimeric Lightning,1
Death Warrior Ogre of the Swamp,1
Death Undead Giant of the Plains,1
Zealous Nature Heal,1
Zealous Forged Wall,1
Potent Gloom Sword,1
Earth Thief Dwarf of the Eternal Land,1
Ardent Lunar Gravitation,1
Instant Corpse Stun,1
Death Fighter Oni of the Arctic Blizzards,1
Instant Sorrow Infuriate,1
Clever Chimeric Freeze,1
Clever Chimeric Stricken,1
Urgent Necro Stricken,1
Clever Sorrow Pandemonium,1
Empyrean Life Pandemonium,1
Irate Cataclysmic Rage,1
Dire Forged Tome,1
Ardent Sorrow Sorrow,1
Zealous Frigid Stricken,1
Light Queen Oni of the Mountains,1
Ardent Oblivion Burst,1
Zealous Corpse Frost,1
Frozen Rogue Dwarf of the West,1
Ardent Oblivion Cloak,1
Ardent Shimmering Invisibility,1
Clever Victory Frost,1
Frozen Priest Giant of the Eternal Land,1
Frozen Queen Dwarf of the West,1
Death Merchant Dwarf of the Low Hills,1
Instant Forged Lightning,1
Dark Merchant Elf of the Haven,1
Potent Frigid Hypnosis,1
Earth Warrior Ogre of the Eternal Land,1
Irate Hateful Frenzy,1
Aura Assassin Dwarf of the Frozen Castle,1
Dark Fighter Giant of the Plains,1
Earth Warrior Dwarf of the Polar Woods,1
Frozen Fighter Elf of the Low Hills,1
Earth Fighter Oni of the Eternal Land,1
Mighty Dark Gravitation,1
Dark Queen Dwarf of the Mountains,1
Zealous Dark Lightning,1
Potent Miracle Ice,1
Light King Ogre of the Arctic Blizzards,1
Light Undead Ogre of the Frozen Castle,1
Zealous Cataclysmic Gravitation,1
Potent Chimeric Stricken,1
Aura Warrior Dwarf of the Polar Woods,1
Snow Warrior Ogre of the Bright Mountains,1
Aura Thief Dwarf of the Swamp,1
Zealous Shimmering Gale,1
Mighty Chimeric Fireball,1
Light Priest Dwarf of the Magical Forest,1
Earth Fighter Dwarf of the Black Stone,1
Zealous Sorrow Wall,1
Empyrean Necro Stun,1
Light Undead Giant of the Haven,1
Empyrean Shimmering Maelstrom,1
Light Priest Ogre of the Swamp,1
Potent Dark Frenzy,1
Instant Lunar Assault,1
Death Undead Oni of the Frozen Castle,1
Potent Corpse Lightning,1
Mighty Frigid Wall,1
Frozen Undead Elf of the Frozen Castle,1
Zealous Hateful Stricken,1
Aura Queen Giant of the Bright Mountains,1
Death Monk Giant of the Eastern Skies,1
Potent Solar Rage,1
Snow Rogue Ogre of the Plains,1
Empyrean Gloom Fire,1
Aura Warrior Oni of the West,1
Mighty Nimble Revive,1
Instant Chimeric Scepter,1
Frozen Fighter Oni of the Low Hills,1
Dark Warrior Giant of the Frozen Castle,1
Frozen Monk Oni of the Low Hills,1
Zealous Dark Ice,1
Dire Oblivion Vortex,1
Aura Thief Dwarf of the Golden Palace,1
Light Warrior Giant of the Black Stone,1
Aura Thief Oni of the Arctic Blizzards,1
Instant Corpse Maelstrom,1
Zealous Necro Maelstrom,1
Earth Undead Ogre of the Arctic Blizzards,1
Aura Warrior Elf of the West,1
Irate Necro Frost,1
Instant Corpse Reanimate,1
Empyrean Shimmering Revive,1
Earth Assassin Dwarf of the Border,1
Aura Monk Dwarf of the Mountains,1
Dire Cataclysmic Tempest,1
Death Warrior Dwarf of the West,1
Potent Necro Gale,1
Empyrean Frigid Hypnosis,1
Zealous Gloom Maelstrom,1
Frozen Knight Oni of the Eternal Land,1
Ardent Dark Invisibility,1
Clever Corpse Assault,1
Irate Solar Burn,1
Zealous Forged Sorrow,1
Potent Victory Wall,1
Dire Cataclysmic Maelstrom,1
Earth Queen Giant of the Haven,1
Frozen Monk Giant of the Arctic Blizzards,1
Urgent Victory Amulet,1
Light Monk Dwarf of the Low Hills,1
Potent Victory Frost,1
Urgent Apocalypse Frenzy,1
Clever Cataclysmic Invisibility,1
Zealous Shimmering Hypnosis,1
Dark Priest Dwarf of the Arctic Blizzards,1
Mighty Corpse Amulet,1
Potent Nature Hypnosis,1
Potent Solar Burst,1
Irate Necro Maelstrom,1
Empyrean Victory Gale,1
Frozen Monk Elf of the Plains,1
Earth Merchant Giant of the Black Stone,1
Instant Sorrow Pandemonium,1
Instant Oblivion Frost,1
Snow Lord Giant of the Haven,1
Snow Monk Elf of the West,1
Dire Chimeric Pandemonium,1
Empyrean Frigid Frenzy,1
Aura Monk Dwarf of the West,1
Irate Oblivion Fire,1
Empyrean Apocalypse Heal,1
Ardent Shimmering Gravitation,1
Potent Lunar Wall,1
Mighty Miracle Stun,1
Frozen Assassin Elf of the Magical Forest,1
Light Knight Oni of the Plains,1
Zealous Oblivion Fireball,1
Aura Priest Elf of the Arctic Blizzards,1
Urgent Corpse Revive,1
Potent Oblivion Stun,1
Urgent Chimeric Sigil,1
Zealous Hateful Vortex,1
Dire Dark Fury,1
Light Rogue Ogre of the Bright Mountains,1
Earth Queen Ogre of the Frozen Castle,1
Frozen Undead Dwarf of the Eastern Skies,1
Empyrean Oblivion Rage,1
Snow Merchant Dwarf of the Swamp,1
Ardent Frigid Fury,1
Death Warrior Oni of the West,1
Snow Monk Elf of the Swamp,1
Instant Nimble Sorrow,1
Light Assassin Elf of the Mountains,1
Zealous Life Tempest,1
Aura Fighter Elf of the West,1
Light Merchant Elf of the Swamp,1
Ardent Apocalypse Torment,1
Dark Warrior Ogre of the Bright Mountains,1
Urgent Shimmering Fury,1
Dire Solar Fury,1
Clever Nature Fireball,1
Earth Undead Elf of the Eastern Skies,1
Mighty Gloom Invisibility,1
Dire Victory Freeze,1
Ardent Forged Rage,1
Mighty Grim Assault,1
Potent Shimmering Infuriate,1
Dark Thief Giant of the West,1
Ardent Frigid Assault,1
Ardent Gloom Invisibility,1
Earth Lord Ogre of the Polar Woods,1
Dire Corpse Fire,1
Potent Cataclysmic Stricken,1
Dire Gloom Ice,1
Snow Fighter Giant of the Eternal Land,1
Zealous Lunar Freeze,1
Snow Lord Elf of the Magical Forest,1
Potent Chimeric Frost,1
Earth King Oni of the Arctic Blizzards,1
Dark Fighter Ogre of the Frozen Castle,1
Empyrean Victory Pandemonium,1
Mighty Frigid Burn,1
Death Rogue Oni of the Golden Palace,1
Urgent Gloom Burst,1
Potent Life Burn,1
Snow King Dwarf of the West,1
Urgent Lunar Infuriate,1
Dark Priest Giant of the Magical Forest,1
Urgent Victory Pandemonium,1
Light Rogue Ogre of the Mountains,1
Clever Necro Reanimate,1
Dark Warrior Dwarf of the Golden Palace,1
Empyrean Life Burst,1
Snow Monk Ogre of the Mountains,1
Earth Merchant Elf of the Eternal Land,1
Aura Monk Ogre of the Arctic Blizzards,1
Instant Gloom Gale,1
Snow Warrior Oni of the Mountains,1
Frozen Thief Ogre of the Arctic Blizzards,1
Dire Chimeric Fireball,1
Light Thief Dwarf of the Magical Forest,1
Potent Nimble Gravitation,1
Empyrean Sorrow Fire,1
Aura Queen Oni of the Plains,1
Dire Necro Fire,1
Dire Solar Vortex,1
Aura Monk Giant of the Polar Woods,1
Potent Cataclysmic Invisibility,1
Earth Lord Oni of the Arctic Blizzards,1
Light Merchant Ogre of the Bright Mountains,1
Urgent Corpse Invisibility,1
Death Rogue Elf of the Plains,1
Dire Dark Rage,1
Ardent Corpse Pandemonium,1
Frozen Undead Ogre of the Polar Woods,1
Aura King Giant of the Magical Forest,1
Earth Priest Dwarf of the Eternal Land,1
Zealous Nature Rage,1
Snow Lord Oni of the Polar Woods,1
Empyrean Dark Stun,1
Mighty Nature Stun,1
Dark Monk Dwarf of the Bright Mountains,1
Urgent Dark Reanimate,1
Zealous Grim Frost,1
Aura Queen Ogre of the Swamp,1
Snow Assassin Dwarf of the Plains,1
Dire Grim Infuriate,1
Aura Fighter Elf of the Haven,1
Zealous Grim Assault,1
Dire Dark Reanimate,1
Dark Knight Giant of the Frozen Castle,1
Dark Queen Oni of the Plains,1
Dark Fighter Ogre of the Golden Palace,1
Urgent Grim Tempest,1
Potent Gloom Frenzy,1
Death Lord Ogre of the Black Stone,1
Zealous Victory Heal,1
Aura Merchant Ogre of the Golden Palace,1
Aura Warrior Giant of the Eternal Land,1
Empyrean Life Revive,1
Earth Lord Dwarf of the Low Hills,1
Zealous Cataclysmic Tempest,1
Frozen Queen Dwarf of the Black Stone,1
Earth Merchant Oni of the Mountains,1
Zealous Dark Sorrow,1
Earth Monk Ogre of the Swamp,1
Urgent Nature Heal,1
Ardent Lunar Burst,1
Zealous Sorrow Freeze,1
Dire Lunar Gale,1
Earth Fighter Oni of the West,1
Empyrean Oblivion Scythe,1
Dire Apocalypse Revive,1
Dark Priest Dwarf of the Plains,1
Dire Nimble Burst,1
Dark Fighter Elf of the Plains,1
Zealous Apocalypse Rage,1
Potent Shimmering Fury,1
Dark Fighter Oni of the Arctic Blizzards,1
Frozen Queen Elf of the Swamp,1
Death Queen Dwarf of the Border,1
Dire Grim Sorrow,1
Instant Solar Frenzy,1
Light Queen Giant of the West,1
Snow Thief Elf of the Bright Mountains,1
Death Monk Giant of the Polar Woods,1
Aura Lord Giant of the Bright Mountains,1
Ardent Dark Hypnosis,1
Empyrean Victory Assault,1
Clever Hateful Frost,1
Aura Priest Giant of the Frozen Castle,1
Snow Thief Elf of the Frozen Castle,1
Empyrean Shimmering Stricken,1
Aura Monk Oni of the Bright Mountains,1
Clever Gloom Burst,1
Empyrean Sorrow Burn,1
Earth Queen Ogre of the West,1
Aura Warrior Dwarf of the Bright Mountains,1
Snow Monk Ogre of the Arctic Blizzards,1
Irate Chimeric Bracers,1
Clever Corpse Heal,1
Snow Undead Oni of the Swamp,1
Snow Fighter Ogre of the Black Stone,1
Zealous Frigid Frost,1
Empyrean Nimble Invisibility,1
Aura Undead Oni of the Low Hills,1
Urgent Victory Gale,1
Frozen Assassin Ogre of the Mountains,1
Dire Sorrow Hypnosis,1
Clever Nimble Torment,1
Empyrean Grim Assault,1
Instant Frigid Lightning,1
Clever Hateful Rage,1
Ardent Shimmering Vortex,1
Dark Assassin Elf of the Haven,1
Instant Chimeric Fury,1
Aura Queen Oni of the Black Stone,1
Irate Nature Frenzy,1
Light Lord Dwarf of the Low Hills,1
Snow Monk Dwarf of the West,1
Urgent Sorrow Reanimate,1
Frozen Fighter Oni of the Swamp,1
Earth Thief Giant of the Eternal Land,1
Light Merchant Dwarf of the Plains,1
Light Queen Dwarf of the Frozen Castle,1
Ardent Life Vortex,1
Instant Sorrow Fireball,1
Empyrean Hateful Sorrow,1
Dire Necro Heal,1
Potent Lunar Heal,1
Light Priest Giant of the Border,1
Aura Priest Giant of the Black Stone,1
Empyrean Nature Sorrow,1
Ardent Chimeric Torment,1
Aura Merchant Oni of the West,1
Dark Monk Elf of the Mountains,1
Dark Priest Ogre of the Frozen Castle,1
Dire Life Lightning,1
Potent Life Stricken,1
Ardent Cataclysmic Fire,1
Aura Warrior Dwarf of the Border,1
Earth Warrior Giant of the Frozen Castle,1
Earth Monk Giant of the Black Stone,1
Ardent Grim Rage,1
Mighty Solar Pandemonium,1
Dark Monk Ogre of the Low Hills,1
Light Monk Giant of the Haven,1
Potent Gloom Reanimate,1
Potent Forged Fury,1
Irate Cataclysmic Frenzy,1
Instant Frigid Stun,1
Dark King Giant of the Golden Palace,1
Clever Solar Maelstrom,1
Ardent Shimmering Lightning,1
Ardent Chimeric Wall,1
Frozen Warrior Giant of the Arctic Blizzards,1
Irate Nature Burst,1
Mighty Corpse Rage,1
Aura Rogue Oni of the Polar Woods,1
Ardent Grim Invisibility,1
Mighty Miracle Vortex,1
Earth Assassin Oni of the Frozen Castle,1
Irate Hateful Fireball,1
Earth Merchant Elf of the Arctic Blizzards,1
Zealous Frigid Torment,1
Clever Solar Assault,1
Ardent Shimmering Freeze,1
Empyrean Victory Stun,1
Death Queen Giant of the Low Hills,1
Clever Necro Vortex,1
Empyrean Life Frenzy,1
Aura Queen Ogre of the Bright Mountains,1
Potent Cataclysmic Stun,1
Dark Fighter Oni of the Low Hills,1
Zealous Lunar Gravitation,1
Snow Thief Elf of the West,1
Earth Fighter Oni of the Swamp,1
Zealous Oblivion Infuriate,1
Zealous Lunar Helmet,1
Dark Lord Oni of the Swamp,1
Urgent Nimble Fire,1
Mighty Nature Greaves,1
Potent Life Stun,1
Earth Knight Ogre of the Eastern Skies,1
Earth Warrior Ogre of the Mountains,1
Clever Forged Ice,1
Irate Nimble Revive,1
Potent Forged Pandemonium,1
Urgent Nature Ghost Wand,1
Zealous Shimmering Lightning,1
Zealous Lunar Burst,1
Instant Lunar Ring,1
Ardent Frigid Gravitation,1
Snow Assassin Elf of the Frozen Castle,1
Empyrean Lunar Freeze,1
Potent Gloom Rage,1
Frozen Undead Oni of the Border,1
Dire Life Gale,1
Dire Solar Gale,1
Zealous Frigid Stun,1
Mighty Oblivion Gale,1
Instant Frigid Infuriate,1
Earth Queen Dwarf of the Low Hills,1
Zealous Grim Maelstrom,1
Urgent Apocalypse Wall,1
Irate Apocalypse Tempest,1
Potent Solar Stun,1
Light Fighter Oni of the Low Hills,1
Aura Knight Dwarf of the Arctic Blizzards,1
Mighty Frigid Heal,1
Empyrean Oblivion Heal,1
Empyrean Nimble Sorrow,1
Mighty Apocalypse Hypnosis,1
Mighty Lunar Ice,1
Frozen Merchant Dwarf of the Golden Palace,1
Dire Hateful Heal,1
Snow Monk Elf of the Eternal Land,1
Light Queen Ogre of the Bright Mountains,1
Zealous Frigid Heal,1
Zealous Hateful Pandemonium,1
Light Warrior Elf of the Bright Mountains,1
Irate Cataclysmic Maelstrom,1
Empyrean Nature Burn,1
Dire Shimmering Vortex,1
Zealous Chimeric Pandemonium,1
Earth Queen Elf of the Golden Palace,1
Potent Hateful Rage,1
Dire Oblivion Lightning,1
Aura King Ogre of the Frozen Castle,1
Potent Victory Stricken,1
Urgent Frigid Pandemonium,1
Earth Rogue Ogre of the Bright Mountains,1
Irate Apocalypse Freeze,1
Zealous Grim Burn,1
Irate Apocalypse Torment,1
Clever Sorrow Lightning,1
Irate Oblivion Gravitation,1
Death King Ogre of the Magical Forest,1
Dark Warrior Oni of the Magical Forest,1
Light Monk Giant of the Frozen Castle,1
Light King Oni of the Haven,1
Ardent Shimmering Sorrow,1
Dark Fighter Giant of the Eastern Skies,1
Clever Lunar Heal,1
Instant Nature Maelstrom,1
Frozen Rogue Giant of the Magical Forest,1
Potent Nimble Tempest,1
Irate Chimeric Maelstrom,1
Aura Monk Elf of the Eastern Skies,1
Dark Knight Elf of the Plains,1
Earth Merchant Ogre of the Haven,1
Light Priest Ogre of the Plains,1
Zealous Solar Gale,1
Aura Lord Ogre of the Plains,1
Clever Solar Burst,1
Empyrean Sorrow Gale,1
Death Knight Elf of the Eternal Land,1
Clever Corpse Fireball,1
Snow Merchant Ogre of the Bright Mountains,1
Dark Knight Ogre of the Eastern Skies,1
Light Queen Elf of the Golden Palace,1
Earth Knight Oni of the Black Stone,1
Dire Oblivion Invisibility,1
Light Lord Elf of the Bright Mountains,1
Clever Necro Torment,1
Death Queen Oni of the Magical Forest,1
Irate Solar Wall,1
Potent Cataclysmic Reanimate,1
Zealous Dark Helmet,1
Earth Priest Oni of the Magical Forest,1
Irate Chimeric Tempest,1
Dark Rogue Elf of the Eastern Skies,1
Dark Assassin Ogre of the Eastern Skies,1
Frozen Undead Ogre of the Eastern Skies,1
Potent Necro Frenzy,1
Death Thief Elf of the Border,1
Urgent Miracle Fireball,1
Dark Warrior Ogre of the Eastern Skies,1
Instant Dark Reanimate,1
Frozen Undead Giant of the Eastern Skies,1
Earth Warrior Elf of the Bright Mountains,1
Potent Corpse Burn,1
Zealous Chimeric Vortex,1
Irate Cataclysmic Ice,1
Earth Rogue Giant of the Swamp,1
Dire Frigid Burn,1
Earth Assassin Giant of the Magical Forest,1
Empyrean Gloom Hypnosis,1
Dire Gloom Assault,1
Mighty Cataclysmic Reanimate,1
Death Knight Dwarf of the Black Stone,1
Dire Oblivion Burst,1
Aura Warrior Giant of the Black Stone,1
Death Priest Dwarf of the Frozen Castle,1
Frozen Assassin Elf of the Mountains,1
Light Undead Ogre of the Magical Forest,1
Light Thief Ogre of the Arctic Blizzards,1
Empyrean Nimble Fire,1
Zealous Nature Freeze,1
Zealous Solar Revive,1
Aura Fighter Ogre of the Frozen Castle,1
Aura Priest Oni of the Frozen Castle,1
Light Undead Oni of the Frozen Castle,1
Clever Life Pandemonium,1
Dire Nature Freeze,1
Mighty Sorrow Burst,1
Potent Nature Stun,1
Dark Merchant Dwarf of the Polar Woods,1
Potent Lunar Freeze,1
Mighty Solar Fireball,1
Earth Assassin Elf of the Polar Woods,1
Snow Fighter Dwarf of the Polar Woods,1
Frozen King Giant of the Low Hills,1
Zealous Oblivion Freeze,1
Dire Life Heal,1
Empyrean Nature Frost,1
Irate Corpse Tempest,1
Dark King Oni of the Low Hills,1
Frozen Assassin Dwarf of the Polar Woods,1
Snow Fighter Oni of the Bright Mountains,1
Dire Dark Stricken,1
Zealous Life Pendant,1
Aura Queen Elf of the Eastern Skies,1
Earth Knight Giant of the Mountains,1
Empyrean Nimble Torment,1
Empyrean Frigid Ice,1
Dire Hateful Reanimate,1
Zealous Shimmering Ice,1
Snow King Oni of the West,1
Irate Solar Gravitation,1
Urgent Chimeric Invisibility,1
Irate Frigid Assault,1
Clever Gloom Wall,1
Potent Chimeric Freeze,1
Dark Monk Giant of the Golden Palace,1
Aura Knight Ogre of the Haven,1
Ardent Grim Sorrow,1
Light Assassin Oni of the Magical Forest,1
Mighty Frigid Torment,1
Aura Thief Oni of the Bright Mountains,1
Dire Sorrow Tempest,1
Zealous Forged Invisibility,1
Light Rogue Oni of the Black Stone,1
Death Undead Ogre of the Black Stone,1
Mighty Chimeric Stun,1
Instant Miracle Invisibility,1
Aura Warrior Giant of the Polar Woods,1
Light Merchant Dwarf of the Bright Mountains,1
Clever Corpse Maelstrom,1
Snow Lord Elf of the Polar Woods,1
Zealous Shimmering Invisibility,1
Snow Merchant Elf of the Plains,1
Aura Merchant Giant of the Frozen Castle,1
Aura Priest Oni of the Eastern Skies,1
Clever Chimeric Assault,1
Irate Dark Gale,1
Dark Queen Dwarf of the Eastern Skies,1
Frozen Rogue Dwarf of the Border,1
Ardent Apocalypse Reanimate,1
Death Monk Ogre of the Haven,1
Urgent Lunar Reanimate,1
Mighty Sorrow Fury,1
Irate Corpse Fire,1
Irate Corpse Stricken,1
Light Monk Oni of the West,1
Urgent Sorrow Fireball,1
Mighty Apocalypse Gravitation,1
Light Knight Ogre of the West,1
Dire Cataclysmic Infuriate,1
Frozen Knight Giant of the Frozen Castle,1
Dire Oblivion Heal,1
Death Warrior Giant of the Frozen Castle,1
Ardent Gloom Reanimate,1
Zealous Oblivion Heal,1
Death Rogue Dwarf of the Arctic Blizzards,1
Urgent Life Burst,1
Irate Life Stricken,1
Dark Fighter Elf of the Swamp,1
Urgent Chimeric Wall,1
Frozen Queen Oni of the Swamp,1
Light Warrior Giant of the Swamp,1
Irate Apocalypse Stricken,1
Empyrean Gloom Assault,1
Dark Undead Ogre of the Haven,1
Light Priest Ogre of the Magical Forest,1
Mighty Corpse Fury,1
Potent Nature Gravitation,1
Instant Apocalypse Pandemonium,1
Irate Miracle Frost,1
Zealous Sorrow Hypnosis,1
Snow Lord Oni of the Frozen Castle,1
Dark Knight Elf of the Swamp,1
Aura Warrior Ogre of the Swamp,1
Light Warrior Giant of the Arctic Blizzards,1
Urgent Frigid Tempest,1
Instant Gloom Fireball,1
Clever Solar Infuriate,1
Instant Miracle Tempest,1
Death Thief Oni of the Border,1
Death Queen Oni of the Arctic Blizzards,1
Aura Assassin Ogre of the Magical Forest,1
Urgent Necro Burst,1
Dark Queen Elf of the Swamp,1
Mighty Shimmering Freeze,1
Dire Sorrow Fury,1
Urgent Oblivion Infuriate,1
Aura Thief Dwarf of the Bright Mountains,1
Dark Monk Dwarf of the Low Hills,1
